month_date,treated,y_mean,y_se,n_states,ci_lo,ci_hi,group
2024-05-01,TRUE,7.888881785343244,0.39982818299093953,12,7.1052185466810025,8.672545024005485,Treated States
2024-06-01,FALSE,7.018645679692845,0.36156875729526766,15,6.309970915394121,7.7273204439915695,Never-Treated States
2024-06-01,TRUE,7.891097287480757,0.3852087375107679,12,7.136088161959652,8.646106413001862,Treated States
2024-07-01,FALSE,7.137865815763174,0.3641557991979331,15,6.424120449335225,7.851611182191123,Never-Treated States
2024-07-01,TRUE,7.990668758789252,0.38959972507842894,12,7.227053297635532,8.754284219942972,Treated States
2024-08-01,FALSE,7.1037559469160065,0.3640655126896755,15,6.390187542044242,7.817324351787771,Never-Treated States
2024-08-01,TRUE,7.948251644787915,0.3932881757879278,12,7.177406820243576,8.719096469332253,Treated States
2024-09-01,FALSE,7.0240479212815226,0.37832816894218124,15,6.282524710154847,7.765571132408198,Never-Treated States
2024-09-01,TRUE,7.890748790284199,0.4012039929578412,12,7.10438896408683,8.677108616481569,Treated States
2024-10-01,FALSE,7.0611298047013165,0.35843762700555176,15,6.358592055770435,7.763667553632198,Never-Treated States
2024-10-01,TRUE,7.945087983536853,0.3975939204850274,12,7.1658038993862,8.724372067687506,Treated States
2024-11-01,FALSE,6.917756824427541,0.3796397416464549,15,6.173662930800489,7.661850718054593,Never-Treated States
2024-11-01,TRUE,7.802960956532211,0.39530317360024486,12,7.028166736275732,8.577755176788692,Treated States
2024-12-01,FALSE,6.96986650725545,0.3694020686466156,15,6.2458384527080835,7.693894561802816,Never-Treated States
2024-12-01,TRUE,7.806029683478321,0.40190596223087816,12,7.0182939975058,8.593765369450843,Treated States
2025-01-01,FALSE,7.109462546742717,0.36859764717714566,15,6.387011158275511,7.831913935209922,Never-Treated States
2025-01-01,TRUE,7.929930097164188,0.40490156680806005,12,7.13632302622039,8.723537168107987,Treated States
2025-02-01,FALSE,7.005695144320595,0.36313584846167485,15,6.293948881335712,7.717441407305477,Never-Treated States
2025-02-01,TRUE,7.770504530888855,0.4114259292562114,12,6.9641097095466815,8.57689935223103,Treated States
2025-03-01,FALSE,6.942616888511255,0.35501159305200936,15,6.246794166129317,7.638439610893193,Never-Treated States
2025-03-01,TRUE,7.790817077766162,0.37261821065707357,11,7.060485384878298,8.521148770654026,Treated States
