state_abb,month_date,filings_count,renter_occupied_housing_units,filings_per_1k_renters,treat_start,treated
CO,2022-11-01,3186,611153,5.2130972113366045,2020-05-01,TRUE
CO,2022-12-01,3825,606609,6.305544428124212,2020-05-01,TRUE
CO,2023-01-01,4148,605764,6.847551191553146,2020-05-01,TRUE
CO,2023-02-01,3371,605590,5.566472365792038,2020-05-01,TRUE
CO,2023-03-01,3834,605942,6.327338260097501,2020-05-01,TRUE
CO,2023-04-01,3092,609219,5.075350571797662,2020-05-01,TRUE
CO,2023-05-01,3137,608816,5.152624109747444,2020-05-01,TRUE
CO,2023-06-01,1931,603486,3.1997428275055264,2020-05-01,TRUE
CO,2023-07-01,2630,605451,4.343869280916209,2020-05-01,TRUE
CO,2023-08-01,3627,607109,5.974215503311596,2020-05-01,TRUE
CO,2023-09-01,3441,601421,5.721449699960593,2020-05-01,TRUE
CO,2023-10-01,3767,608778,6.187805735424079,2020-05-01,TRUE
CO,2023-11-01,339,550743,0.6155321084425949,2020-05-01,TRUE
CT,2016-01-01,186,440064,0.4226657940663176,2021-10-01,FALSE
CT,2016-02-01,208,454060,0.4580892393075805,2021-10-01,FALSE
CT,2016-03-01,1121,440064,2.5473567481093657,2021-10-01,FALSE
CT,2016-04-01,991,440064,2.251945171611402,2021-10-01,FALSE
CT,2016-05-01,1132,454060,2.4930625908470248,2021-10-01,FALSE
CT,2016-06-01,1294,454060,2.849843633000044,2021-10-01,FALSE
CT,2016-07-01,1272,440064,2.8904886561954624,2021-10-01,FALSE
CT,2016-08-01,1429,454060,3.1471611681275604,2021-10-01,FALSE
CT,2016-09-01,1342,454060,2.9555565343787165,2021-10-01,FALSE
CT,2016-10-01,1215,454060,2.6758578161476456,2021-10-01,FALSE
CT,2016-11-01,1195,454060,2.6318107739065324,2021-10-01,FALSE
CT,2016-12-01,1331,471821,2.8209850769677485,2021-10-01,FALSE
CT,2017-01-01,3153,471821,6.682619044086635,2021-10-01,FALSE
CT,2017-02-01,2789,471821,5.911140029799436,2021-10-01,FALSE
CT,2017-03-01,2912,471821,6.171832114297583,2021-10-01,FALSE
CT,2017-04-01,2279,471821,4.83022163066078,2021-10-01,FALSE
CT,2017-05-01,3181,471821,6.7419635836471885,2021-10-01,FALSE
CT,2017-06-01,3158,471821,6.693216283293876,2021-10-01,FALSE
CT,2017-07-01,3267,471821,6.924236098011746,2021-10-01,FALSE
CT,2017-08-01,3582,471821,7.5918621680679745,2021-10-01,FALSE
CT,2017-09-01,3008,471821,6.375299107076624,2021-10-01,FALSE
CT,2017-10-01,3304,471821,7.0026556681453345,2021-10-01,FALSE
CT,2017-11-01,2918,471821,6.184548801346273,2021-10-01,FALSE
CT,2017-12-01,2835,471821,6.0086346305060605,2021-10-01,FALSE
CT,2018-01-01,3010,471821,6.379538002759521,2021-10-01,FALSE
CT,2018-02-01,2913,471821,6.173951562139032,2021-10-01,FALSE
CT,2018-03-01,2380,471821,5.0442858626470635,2021-10-01,FALSE
CT,2018-04-01,2427,471821,5.143899911195136,2021-10-01,FALSE
CT,2018-05-01,2587,471821,5.483011565826871,2021-10-01,FALSE
CT,2018-06-01,3125,471821,6.623274504526081,2021-10-01,FALSE
CT,2018-07-01,3246,471821,6.879727693341331,2021-10-01,FALSE
CT,2018-08-01,3284,471821,6.960266711316367,2021-10-01,FALSE
CT,2018-09-01,3029,471821,6.41980751174704,2021-10-01,FALSE
CT,2018-10-01,3522,471821,7.464695297581074,2021-10-01,FALSE
CT,2018-11-01,2769,471821,5.86875107297047,2021-10-01,FALSE
CT,2018-12-01,2618,471821,5.5487144489117695,2021-10-01,FALSE
CT,2019-01-01,3069,471821,6.504585425404973,2021-10-01,FALSE
CT,2019-02-01,2471,471821,5.237155616218863,2021-10-01,FALSE
CT,2019-03-01,2503,471821,5.304977947145209,2021-10-01,FALSE
CT,2019-04-01,2257,471821,4.783593778148917,2021-10-01,FALSE
CT,2019-05-01,2799,471821,5.93233450821392,2021-10-01,FALSE
CT,2019-06-01,2693,471821,5.707673037020395,2021-10-01,FALSE
CT,2019-07-01,3279,471821,6.949669472109126,2021-10-01,FALSE
CT,2019-08-01,3192,471821,6.76527750990312,2021-10-01,FALSE
CT,2019-09-01,3026,471821,6.413449168222694,2021-10-01,FALSE
CT,2019-10-01,3010,471821,6.379538002759521,2021-10-01,FALSE
CT,2019-11-01,2580,471821,5.468175430936732,2021-10-01,FALSE
CT,2019-12-01,2631,471821,5.576267270850598,2021-10-01,FALSE
CT,2020-01-01,2849,471821,6.038306900286337,2021-10-01,FALSE
CT,2020-02-01,2272,471821,4.8153854957706415,2021-10-01,FALSE
CT,2020-03-01,1773,471821,3.7577810228879174,2021-10-01,FALSE
CT,2020-04-01,221,454060,0.48671981676430426,2021-10-01,FALSE
CT,2020-05-01,31,405491,0.07645052541240126,2021-10-01,FALSE
CT,2020-06-01,38,440064,0.08635107620709714,2021-10-01,FALSE
CT,2020-07-01,236,471821,0.5001896905818096,2021-10-01,FALSE
CT,2020-08-01,211,454165,0.46458886087655366,2021-10-01,FALSE
CT,2020-09-01,322,471821,0.6824622049463673,2021-10-01,FALSE
CT,2020-10-01,484,471821,1.0258127552609995,2021-10-01,FALSE
CT,2020-11-01,755,471821,1.600183120293501,2021-10-01,FALSE
CT,2020-12-01,880,471821,1.8651141004745444,2021-10-01,FALSE
CT,2021-01-01,883,471821,1.8714724439988895,2021-10-01,FALSE
CT,2021-02-01,961,471821,2.0367893756318605,2021-10-01,FALSE
CT,2021-03-01,1403,471821,2.9735853215520294,2021-10-01,FALSE
CT,2021-04-01,1151,471821,2.439484465507046,2021-10-01,FALSE
CT,2021-05-01,913,471821,1.9350558792423398,2021-10-01,FALSE
CT,2021-06-01,1037,471821,2.1978674115819348,2021-10-01,FALSE
CT,2021-07-01,584,471821,1.237757539405834,2021-10-01,FALSE
CT,2021-08-01,872,471821,1.8481585177429576,2021-10-01,FALSE
CT,2021-09-01,1644,471821,3.4843722513410804,2021-10-01,FALSE
CT,2021-10-01,1417,471821,3.0032575913323063,2021-10-01,TRUE
CT,2021-11-01,1701,471821,3.6051807783036365,2021-10-01,TRUE
CT,2021-12-01,1933,471821,4.096892677519652,2021-10-01,TRUE
CT,2022-01-01,1948,471821,4.128684395141378,2021-10-01,TRUE
CT,2022-02-01,1806,471821,3.8277228016557125,2021-10-01,TRUE
CT,2022-03-01,3972,471821,8.41844682623283,2021-10-01,TRUE
CT,2022-04-01,3459,471821,7.331170083569829,2021-10-01,TRUE
CT,2022-05-01,3244,471821,6.875488797658434,2021-10-01,TRUE
CT,2022-06-01,3381,471821,7.165853151936857,2021-10-01,TRUE
CT,2022-07-01,3317,471821,7.0302084900841635,2021-10-01,TRUE
CT,2022-08-01,3479,471821,7.373559040398796,2021-10-01,TRUE
CT,2022-09-01,3344,471821,7.0874335818032685,2021-10-01,TRUE
CT,2022-10-01,3283,471821,6.9581472634749195,2021-10-01,TRUE
CT,2022-11-01,3273,471821,6.936952785060436,2021-10-01,TRUE
CT,2022-12-01,2708,471821,5.73946475464212,2021-10-01,TRUE
CT,2023-01-01,1427,471821,3.0244520697467894,2021-10-01,TRUE
CT,2023-02-01,1097,471821,2.3250342820688354,2021-10-01,TRUE
CT,2023-03-01,1202,471821,2.547576305420912,2021-10-01,TRUE
CT,2023-04-01,989,471821,2.096133915192414,2021-10-01,TRUE
CT,2023-05-01,1077,471821,2.2826453252398684,2021-10-01,TRUE
CT,2023-06-01,1263,471821,2.676862623749261,2021-10-01,TRUE
CT,2023-07-01,1165,471821,2.469156735287323,2021-10-01,TRUE
CT,2023-08-01,1348,471821,2.8570156902723705,2021-10-01,TRUE
CT,2023-09-01,1222,471821,2.5899652622498786,2021-10-01,TRUE
CT,2023-10-01,1347,471821,2.854896242430922,2021-10-01,TRUE
CT,2023-11-01,1279,471821,2.710773789212434,2021-10-01,TRUE
CT,2023-12-01,1167,471821,2.4733956309702196,2021-10-01,TRUE
CT,2024-01-01,1255,471821,2.659907041017674,2021-10-01,TRUE
CT,2024-02-01,1088,471821,2.3059592514958003,2021-10-01,TRUE
CT,2024-03-01,1146,471821,2.4288872262998042,2021-10-01,TRUE
CT,2024-04-01,1178,471821,2.4967095572261515,2021-10-01,TRUE
CT,2024-05-01,1128,471821,2.3907371651537344,2021-10-01,TRUE
CT,2024-06-01,1134,471821,2.403453852202424,2021-10-01,TRUE
CT,2024-07-01,1369,471821,2.9015240949427854,2021-10-01,TRUE
CT,2024-08-01,1267,471821,2.6853404151150544,2021-10-01,TRUE
CT,2024-09-01,1331,471821,2.8209850769677485,2021-10-01,TRUE
CT,2024-10-01,1311,471821,2.7785961201387814,2021-10-01,TRUE
CT,2024-11-01,1091,471821,2.3123175950201453,2021-10-01,TRUE
CT,2024-12-01,1272,471821,2.695937654322296,2021-10-01,TRUE
CT,2025-01-01,1252,471821,2.653548697493329,2021-10-01,TRUE
CT,2025-02-01,1140,471821,2.416170539251114,2021-10-01,TRUE
CT,2025-03-01,1308,471821,2.7722377766144364,2021-10-01,TRUE
CT,2025-04-01,1145,471821,2.426767778458356,2021-10-01,TRUE
CT,2025-05-01,1172,471821,2.4839928701774614,2021-10-01,TRUE
CT,2025-06-01,1365,471821,2.893046303576992,2021-10-01,TRUE
CT,2025-07-01,906,471821,1.9202197443522013,2021-10-01,TRUE
DE,2016-01-01,3395,109869,30.900435973750557,2018-06-01,FALSE
DE,2016-02-01,2412,109869,21.953417251454006,2018-06-01,FALSE
DE,2016-03-01,2421,109869,22.03533298746689,2018-06-01,FALSE
DE,2016-04-01,2810,109869,25.57591313291283,2018-06-01,FALSE
DE,2016-05-01,2874,109869,26.158425033448925,2018-06-01,FALSE
DE,2016-06-01,3169,109869,28.84344082498248,2018-06-01,FALSE
DE,2016-07-01,2991,109869,27.22332960161647,2018-06-01,FALSE
DE,2016-08-01,3305,109869,30.081278613621677,2018-06-01,FALSE
DE,2016-09-01,3116,109869,28.36104815735103,2018-06-01,FALSE
DE,2016-10-01,3206,109869,29.18020551747991,2018-06-01,FALSE
DE,2016-11-01,2825,109869,25.712439359600978,2018-06-01,FALSE
DE,2016-12-01,2937,109869,26.731835185539143,2018-06-01,FALSE
DE,2017-01-01,2980,109869,27.12321036871183,2018-06-01,FALSE
DE,2017-02-01,2726,109869,24.81136626345921,2018-06-01,FALSE
DE,2017-03-01,2417,109869,21.998925993683386,2018-06-01,FALSE
DE,2017-04-01,2532,109869,23.045627064959177,2018-06-01,FALSE
DE,2017-05-01,2997,109869,27.27794009229173,2018-06-01,FALSE
DE,2017-06-01,3267,109869,29.735412172678373,2018-06-01,FALSE
DE,2017-07-01,2913,109869,26.513393222838108,2018-06-01,FALSE
DE,2017-08-01,3264,109869,29.708106927340744,2018-06-01,FALSE
DE,2017-09-01,3172,109869,28.87074607032011,2018-06-01,FALSE
DE,2017-10-01,3133,109869,28.515777880930926,2018-06-01,FALSE
DE,2017-11-01,2727,109869,24.82046801190509,2018-06-01,FALSE
DE,2017-12-01,2608,109869,23.73735994684579,2018-06-01,FALSE
DE,2018-01-01,3093,109869,28.151707943095868,2018-06-01,FALSE
DE,2018-02-01,2921,109869,26.586207210405117,2018-06-01,FALSE
DE,2018-03-01,2536,109869,23.082034058742686,2018-06-01,FALSE
DE,2018-04-01,2607,109869,23.728258198399914,2018-06-01,FALSE
DE,2018-05-01,3032,109869,27.596501287897404,2018-06-01,FALSE
DE,2018-06-01,3071,109869,27.951469477286587,2018-06-01,TRUE
DE,2018-07-01,2887,109869,26.276747763245318,2018-06-01,TRUE
DE,2018-08-01,3424,109869,31.164386678680973,2018-06-01,TRUE
DE,2018-09-01,3070,109869,27.94236772884071,2018-06-01,TRUE
DE,2018-10-01,3345,109869,30.445348551456735,2018-06-01,TRUE
DE,2018-11-01,2772,109869,25.230046691969527,2018-06-01,TRUE
DE,2018-12-01,2745,109869,24.98429948393086,2018-06-01,TRUE
DE,2019-01-01,3174,109869,28.88894956721186,2018-06-01,TRUE
DE,2019-02-01,3088,109869,28.106199200866488,2018-06-01,TRUE
DE,2019-03-01,2515,109869,22.89089734137928,2018-06-01,TRUE
DE,2019-04-01,2642,109869,24.04681939400559,2018-06-01,TRUE
DE,2019-05-01,2861,109869,26.04010230365253,2018-06-01,TRUE
DE,2019-06-01,2640,109869,24.028615897113834,2018-06-01,TRUE
DE,2019-07-01,3346,109869,30.45445029990261,2018-06-01,TRUE
DE,2019-08-01,3324,109869,30.25421183409333,2018-06-01,TRUE
DE,2019-09-01,2925,109869,26.622614204188626,2018-06-01,TRUE
DE,2019-10-01,3233,109869,29.425952725518574,2018-06-01,TRUE
DE,2019-11-01,2714,109869,24.70214528210869,2018-06-01,TRUE
DE,2019-12-01,2901,109869,26.40417224148759,2018-06-01,TRUE
DE,2020-01-01,2994,109869,27.2506348469541,2018-06-01,TRUE
DE,2020-02-01,2892,109869,26.3222565054747,2018-06-01,TRUE
DE,2020-03-01,1316,109869,11.977900954773412,2018-06-01,TRUE
DE,2020-04-01,16,89535,0.1787010666219914,2018-06-01,TRUE
DE,2020-05-01,26,89535,0.290389233260736,2018-06-01,TRUE
DE,2020-06-01,81,109869,0.7372416241159927,2018-06-01,TRUE
DE,2020-07-01,1074,109869,9.77527783087131,2018-06-01,TRUE
DE,2020-08-01,1113,109869,10.130246020260492,2018-06-01,TRUE
DE,2020-09-01,1468,109869,13.361366718546632,2018-06-01,TRUE
DE,2020-10-01,1465,109869,13.334061473209003,2018-06-01,TRUE
DE,2020-11-01,1305,109869,11.877781721868772,2018-06-01,TRUE
DE,2020-12-01,1163,109869,10.585333442554315,2018-06-01,TRUE
DE,2021-01-01,1117,109869,10.166653014043998,2018-06-01,TRUE
DE,2021-02-01,1214,109869,11.049522613294014,2018-06-01,TRUE
DE,2021-03-01,1345,109869,12.24185165970383,2018-06-01,TRUE
DE,2021-04-01,1124,109869,10.230365253165132,2018-06-01,TRUE
DE,2021-05-01,1072,109869,9.757074333979558,2018-06-01,TRUE
DE,2021-06-01,1123,109869,10.221263504719257,2018-06-01,TRUE
DE,2021-07-01,1259,109869,11.459101293358454,2018-06-01,TRUE
DE,2021-08-01,1676,109869,15.254530395288935,2018-06-01,TRUE
DE,2021-09-01,1667,109869,15.172614659276046,2018-06-01,TRUE
DE,2021-10-01,1790,109869,16.29212971811885,2018-06-01,TRUE
DE,2021-11-01,1544,109869,14.053099600433244,2018-06-01,TRUE
DE,2021-12-01,1817,109869,16.537876926157516,2018-06-01,TRUE
DE,2022-01-01,1640,109869,14.926867451237383,2018-06-01,TRUE
DE,2022-02-01,1809,109869,16.465062938590503,2018-06-01,TRUE
DE,2022-03-01,2038,109869,18.54936333269621,2018-06-01,TRUE
DE,2022-04-01,1894,109869,17.238711556490003,2018-06-01,TRUE
DE,2022-05-01,1724,109869,15.691414320691004,2018-06-01,TRUE
DE,2022-06-01,1824,109869,16.60158916527865,2018-06-01,TRUE
DE,2022-07-01,1746,109869,15.891652786500286,2018-06-01,TRUE
DE,2022-08-01,2264,109869,20.60635848146429,2018-06-01,TRUE
DE,2022-09-01,1977,109869,17.99415667749775,2018-06-01,TRUE
DE,2022-10-01,1985,109869,18.06697066506476,2018-06-01,TRUE
DE,2022-11-01,1832,109869,16.674403152845663,2018-06-01,TRUE
DE,2022-12-01,2086,109869,18.98624725809828,2018-06-01,TRUE
DE,2023-01-01,1456,109869,13.252145737196116,2018-06-01,TRUE
DE,2023-02-01,1255,109869,11.422694299574948,2018-06-01,TRUE
DE,2023-03-01,1134,109869,10.321382737623898,2018-06-01,TRUE
DE,2023-04-01,819,109869,7.4543319771728145,2018-06-01,TRUE
DE,2023-05-01,1081,109869,9.838990069992446,2018-06-01,TRUE
DE,2023-06-01,1216,109869,11.067726110185767,2018-06-01,TRUE
DE,2023-07-01,1035,109869,9.42030964148213,2018-06-01,TRUE
DE,2023-08-01,1242,109869,11.304371569778555,2018-06-01,TRUE
DE,2023-09-01,1125,109869,10.23946700161101,2018-06-01,TRUE
DE,2023-10-01,1027,109869,9.347495653915118,2018-06-01,TRUE
DE,2023-11-01,1069,109869,9.729769088641929,2018-06-01,TRUE
DE,2023-12-01,949,109869,8.637559275136754,2018-06-01,TRUE
DE,2024-01-01,891,109869,8.109657865275919,2018-06-01,TRUE
DE,2024-02-01,852,109869,7.754689675886738,2018-06-01,TRUE
DE,2024-03-01,864,109869,7.8639106572372555,2018-06-01,TRUE
DE,2024-04-01,825,109869,7.508942467848073,2018-06-01,TRUE
DE,2024-05-01,924,109869,8.410015563989843,2018-06-01,TRUE
DE,2024-06-01,939,109869,8.546541790677988,2018-06-01,TRUE
DE,2024-07-01,1130,109869,10.284975743840391,2018-06-01,TRUE
DE,2024-08-01,1003,109869,9.129053691214082,2018-06-01,TRUE
DE,2024-09-01,1097,109869,9.984618045126469,2018-06-01,TRUE
DE,2024-10-01,1218,109869,11.085929607077519,2018-06-01,TRUE
DE,2024-11-01,870,109869,7.918521147912514,2018-06-01,TRUE
DE,2024-12-01,765,109869,6.962837561095486,2018-06-01,TRUE
DE,2025-01-01,884,109869,8.045945626154785,2018-06-01,TRUE
DE,2025-02-01,1141,109869,10.385094976745032,2018-06-01,TRUE
DE,2025-03-01,950,109869,8.6466610235826309,2018-06-01,TRUE
DE,2025-04-01,891,109869,8.109657865275919,2018-06-01,TRUE
DE,2025-05-01,865,109869,7.873012405683132,2018-06-01,TRUE
DE,2025-06-01,955,109869,8.692169765812013,2018-06-01,TRUE
DE,2025-07-01,1012,109869,9.21096942722697,2018-06-01,TRUE
DE,2025-08-01,762,109869,6.9355323157578574,2018-06-01,TRUE
DE,2025-09-01,679,109869,6.1800871947501115,2018-06-01,TRUE
FL,2012-01-01,3235,0,NA,NA,FALSE
FL,2012-02-01,2536,0,NA,NA,FALSE
FL,2012-03-01,2545,0,NA,NA,FALSE
FL,2012-04-01,2760,0,NA,NA,FALSE
FL,2012-05-01,3253,0,NA,NA,FALSE
FL,2012-06-01,3450,0,NA,NA,FALSE
FL,2012-07-01,3535,0,NA,NA,FALSE
FL,2012-08-01,3604,0,NA,NA,FALSE
FL,2012-09-01,3280,0,NA,NA,FALSE
FL,2012-10-01,3513,0,NA,NA,FALSE
FL,2012-11-01,2784,0,NA,NA,FALSE
FL,2012-12-01,2647,0,NA,NA,FALSE
FL,2013-01-01,3596,0,NA,NA,FALSE
FL,2013-02-01,2797,0,NA,NA,FALSE
FL,2013-03-01,2422,0,NA,NA,FALSE
FL,2013-04-01,2891,0,NA,NA,FALSE
FL,2013-05-01,3298,0,NA,NA,FALSE
FL,2013-06-01,3384,0,NA,NA,FALSE
FL,2013-07-01,3565,0,NA,NA,FALSE
FL,2013-08-01,3610,0,NA,NA,FALSE
FL,2013-09-01,3341,0,NA,NA,FALSE
FL,2013-10-01,3576,0,NA,NA,FALSE
FL,2013-11-01,2902,0,NA,NA,FALSE
FL,2013-12-01,3112,0,NA,NA,FALSE
FL,2014-01-01,3543,0,NA,NA,FALSE
FL,2014-02-01,2685,0,NA,NA,FALSE
FL,2014-03-01,2494,0,NA,NA,FALSE
FL,2014-04-01,2774,0,NA,NA,FALSE
FL,2014-05-01,3206,0,NA,NA,FALSE
FL,2014-06-01,3525,0,NA,NA,FALSE
FL,2014-07-01,3753,0,NA,NA,FALSE
FL,2014-08-01,3450,0,NA,NA,FALSE
FL,2014-09-01,3401,0,NA,NA,FALSE
FL,2014-10-01,3487,0,NA,NA,FALSE
FL,2014-11-01,2629,0,NA,NA,FALSE
FL,2014-12-01,3016,0,NA,NA,FALSE
FL,2015-01-01,3499,0,NA,NA,FALSE
FL,2015-02-01,2454,0,NA,NA,FALSE
FL,2015-03-01,2597,0,NA,NA,FALSE
FL,2015-04-01,2811,0,NA,NA,FALSE
FL,2015-05-01,3029,0,NA,NA,FALSE
FL,2015-06-01,3460,0,NA,NA,FALSE
FL,2015-07-01,3520,0,NA,NA,FALSE
FL,2015-08-01,3262,0,NA,NA,FALSE
FL,2015-09-01,3326,0,NA,NA,FALSE
FL,2015-10-01,3338,0,NA,NA,FALSE
FL,2015-11-01,2561,0,NA,NA,FALSE
FL,2015-12-01,2920,0,NA,NA,FALSE
FL,2016-01-01,9209,1456250,6.323776824034335,NA,FALSE
FL,2016-02-01,7752,1454837,5.328431982414525,NA,FALSE
FL,2016-03-01,7553,1454314,5.1935139179021865,NA,FALSE
FL,2016-04-01,7702,1456737,5.2871589037691775,NA,FALSE
FL,2016-05-01,8489,1456250,5.8293562231759655,NA,FALSE
FL,2016-06-01,9439,1456737,6.479549843245555,NA,FALSE
FL,2016-07-01,9411,1456250,6.462489270386266,NA,FALSE
FL,2016-08-01,9877,1456250,6.782489270386266,NA,FALSE
FL,2016-09-01,9452,1456737,6.4884738974845835,NA,FALSE
FL,2016-10-01,8831,1456250,6.064206008583691,NA,FALSE
FL,2016-11-01,8521,1455324,5.855053582569929,NA,FALSE
FL,2016-12-01,8339,1456214,5.7264934961482306,NA,FALSE
FL,2017-01-01,9465,1455630,6.502339193338966,NA,FALSE
FL,2017-02-01,7804,1456250,5.358969957081545,NA,FALSE
FL,2017-03-01,7466,1456737,5.125152996045271,NA,FALSE
FL,2017-04-01,6813,1456214,4.678570594706548,NA,FALSE
FL,2017-05-01,8509,1455727,5.845189379602082,NA,FALSE
FL,2017-06-01,9366,1455181,6.436312733604961,NA,FALSE
FL,2017-07-01,9014,1455727,6.192095083762271,NA,FALSE
FL,2017-08-01,9974,1456737,6.846808998467122,NA,FALSE
FL,2017-09-01,7446,1455592,5.115444437727056,NA,FALSE
FL,2017-10-01,11145,1456737,7.650660345690403,NA,FALSE
FL,2017-11-01,8653,1455727,5.944109025936869,NA,FALSE
FL,2017-12-01,8377,1455617,5.75494790181758,NA,FALSE
FL,2018-01-01,9851,1456737,6.762373716051696,NA,FALSE
FL,2018-02-01,7562,1456214,5.192918073854529,NA,FALSE
FL,2018-03-01,7098,1455088,4.878055485303982,NA,FALSE
FL,2018-04-01,7418,1456737,5.092202641931935,NA,FALSE
FL,2018-05-01,8380,1456737,5.752582655620061,NA,FALSE
FL,2018-06-01,8990,1455324,6.177318590224583,NA,FALSE
FL,2018-07-01,9051,1455324,6.219233655186062,NA,FALSE
FL,2018-08-01,9718,1455617,6.676206721960516,NA,FALSE
FL,2018-09-01,8282,1456250,5.687210300429185,NA,FALSE
FL,2018-10-01,9883,1456737,6.784340618793921,NA,FALSE
FL,2018-11-01,8147,1455324,5.598066135101187,NA,FALSE
FL,2018-12-01,7780,1455592,5.344904341326416,NA,FALSE
FL,2019-01-01,9521,1456737,6.535840031522506,NA,FALSE
FL,2019-02-01,7826,1455259,5.377736883949868,NA,FALSE
FL,2019-03-01,6673,1456737,4.580785687464518,NA,FALSE
FL,2019-04-01,7011,1456214,4.814539621236989,NA,FALSE
FL,2019-05-01,8035,1456737,5.515751985430452,NA,FALSE
FL,2019-06-01,8257,1455727,5.672079998516205,NA,FALSE
FL,2019-07-01,9221,1456737,6.3299003183141505,NA,FALSE
FL,2019-08-01,9472,1454801,6.510856123964721,NA,FALSE
FL,2019-09-01,8826,1455811,6.062600158949205,NA,FALSE
FL,2019-10-01,9508,1456250,6.529098712446352,NA,FALSE
FL,2019-11-01,7632,1455727,5.242741255743693,NA,FALSE
FL,2019-12-01,8142,1456737,5.5892038164747655,NA,FALSE
FL,2020-01-01,6624,1456250,4.548669527896996,NA,FALSE
FL,2020-02-01,5488,1456214,3.7686768565609174,NA,FALSE
FL,2020-03-01,3853,1455611,2.6469984082285722,NA,FALSE
FL,2020-04-01,817,1433705,0.56985223598997,NA,FALSE
FL,2020-05-01,1255,1447649,0.8669228521554604,NA,FALSE
FL,2020-06-01,1499,1451938,1.0324132297660094,NA,FALSE
FL,2020-07-01,1226,1452739,0.8439230997446892,NA,FALSE
FL,2020-08-01,4610,1454296,3.1699186410469395,NA,FALSE
FL,2020-09-01,5303,1456250,3.6415450643776826,NA,FALSE
FL,2020-10-01,6511,1456250,4.47107296137339,NA,FALSE
FL,2020-11-01,5339,1456737,3.665040429398031,NA,FALSE
FL,2020-12-01,5701,1456737,3.9135410166694466,NA,FALSE
FL,2021-01-01,5224,1452296,3.5970628577094477,NA,FALSE
FL,2021-02-01,4799,1453456,3.301785537367488,NA,FALSE
FL,2021-03-01,4685,1456737,3.2160918546038166,NA,FALSE
FL,2021-04-01,4292,1456737,2.946310830300871,NA,FALSE
FL,2021-05-01,3994,1455630,2.743829132403152,NA,FALSE
FL,2021-06-01,4121,1456737,2.8289251937721085,NA,FALSE
FL,2021-07-01,4403,1456737,3.0225085241879626,NA,FALSE
FL,2021-08-01,4429,1454410,3.0452210862136537,NA,FALSE
FL,2021-09-01,5010,1456214,3.4404283985732866,NA,FALSE
FL,2021-10-01,4950,1456737,3.398005267937864,NA,FALSE
FL,2021-11-01,4634,1456250,3.182145922746781,NA,FALSE
FL,2021-12-01,4427,1456737,3.038983701244631,NA,FALSE
FL,2022-01-01,5178,1456737,3.554519449976214,NA,FALSE
FL,2022-02-01,4764,1454801,3.2746746805920535,NA,FALSE
FL,2022-03-01,5489,1455324,3.77166871432066,NA,FALSE
FL,2022-04-01,5144,1456250,3.5323605150214594,NA,FALSE
FL,2022-05-01,5514,1456737,3.785171928769572,NA,FALSE
FL,2022-06-01,6399,1456737,4.39269408273422,NA,FALSE
FL,2022-07-01,6556,1456214,4.502085545119055,NA,FALSE
FL,2022-08-01,7504,1456737,5.1512386930516625,NA,FALSE
FL,2022-09-01,6407,1456737,4.398185808419776,NA,FALSE
FL,2022-10-01,6968,1455324,4.7879372565834135,NA,FALSE
FL,2022-11-01,6083,1456737,4.175770918154753,NA,FALSE
FL,2022-12-01,5967,1448865,4.118396123862472,NA,FALSE
FL,2023-01-01,6278,1242238,5.053781964486676,NA,FALSE
FL,2023-02-01,5680,1242238,4.57239272989556,NA,FALSE
FL,2023-03-01,5512,1242238,4.437152944926818,NA,FALSE
FL,2023-04-01,4453,1242238,3.584659300391712,NA,FALSE
FL,2023-05-01,5335,1203596,4.432550457130134,NA,FALSE
FL,2023-06-01,5778,1203596,4.800614159568493,NA,FALSE
FL,2023-07-01,5409,1203596,4.494032881465209,NA,FALSE
FL,2023-08-01,6081,1203596,5.052359761913466,NA,FALSE
FL,2023-09-01,5770,1203596,4.793967410991728,NA,FALSE
FL,2023-10-01,5939,1203596,4.934379974675888,NA,FALSE
FL,2023-11-01,4917,1203596,4.085257843994164,NA,FALSE
FL,2023-12-01,4663,1203596,3.8742235766818767,NA,FALSE
FL,2024-01-01,3879,659198,5.884423193031532,NA,FALSE
FL,2024-02-01,3550,659198,5.385331872972915,NA,FALSE
FL,2024-03-01,2982,659198,4.523678773297249,NA,FALSE
FL,2024-04-01,3179,659198,4.822526767374901,NA,FALSE
